Date,TLT Adj Close,VTI Adj Close,VTV Adj Close,VBR Adj Close,AGG Adj Close
2020-01-30 00:00:00-05:00,137.07342529296875,158.83204650878906,109.90445709228516,127.24080657958984,107.44248962402344
2020-01-31 00:00:00-05:00,138.32492065429688,156.0267791748047,107.94599151611328,124.83735656738281,107.7620620727539
2020-02-03 00:00:00-05:00,138.2127685546875,157.40078735351562,108.333984375,125.90242004394531,107.72718048095703
2020-02-04 00:00:00-05:00,136.35147094726562,159.8816375732422,109.61808013916016,127.24080657958984,107.36927795410156
2020-02-05 00:00:00-05:00,134.86050415039062,161.4560546875,111.4933853149414,129.41802978515625,107.20914459228516
2020-02-06 00:00:00-05:00,135.46829223632812,161.9044647216797,111.55805969238281,128.89962768554688,107.27508544921875
2020-02-07 00:00:00-05:00,137.15869140625,160.9789581298828,110.90216064453125,127.53297424316406,107.58592224121094
2020-02-10 00:00:00-05:00,137.53854370117188,162.16207885742188,111.27167510986328,127.9853515625,107.7083511352539
2020-02-11 00:00:00-05:00,136.8452911376953,162.61058044433594,111.72433471679688,129.0221710205078,107.57649230957031
2020-02-12 00:00:00-05:00,136.1520538330078,163.63156127929688,112.16777038574219,129.80445861816406,107.46348571777344
2020-02-13 00:00:00-05:00,136.67434692382812,163.5647735595703,111.87214660644531,129.87985229492188,107.53882598876953
2020-02-14 00:00:00-05:00,137.2726287841797,163.83192443847656,111.70587158203125,129.63478088378906,107.65184783935547
2020-02-18 00:00:00-05:00,138.2127685546875,163.45025634765625,111.13311004638672,129.0975799560547,107.79314422607422
2020-02-19 00:00:00-05:00,138.20330810546875,164.28038024902344,111.47492218017578,129.33319091796875,107.76490783691406
2020-02-20 00:00:00-05:00,139.2859344482422,163.78421020507812,111.36404418945312,129.8704376220703,108.00978088378906
2020-02-21 00:00:00-05:00,140.5869598388672,162.10487365722656,110.8836898803711,128.62632751464844,108.22642517089844
2020-02-24 00:00:00-05:00,142.6856689453125,156.77101135253906,107.49333190917969,124.98814392089844,108.5749282836914
2020-02-25 00:00:00-05:00,143.44537353515625,151.98106384277344,104.11221313476562,120.5488510131836,108.7633285522461
2020-02-26 00:00:00-05:00,142.6856689453125,151.141357421875,103.21615600585938,118.56014251708984,108.65027618408203
2020-02-27 00:00:00-05:00,144.23361206054688,144.5194091796875,98.85580444335938,113.88522338867188,108.66912078857422
2020-02-28 00:00:00-05:00,147.4909210205078,143.54615783691406,97.46086883544922,112.13212585449219,109.46977996826172
2020-03-02 00:00:00-05:00,146.40576171875,149.4906463623047,101.62720489501953,115.73257446289062,109.43106842041016
2020-03-03 00:00:00-05:00,148.67881774902344,145.6358184814453,98.80038452148438,113.00868225097656,110.17672729492188
2020-03-04 00:00:00-05:00,147.10006713867188,151.4562530517578,103.16072082519531,116.6091079711914,110.09175872802734
2020-03-05 00:00:00-05:00,150.76162719726562,146.40869140625,99.75189971923828,111.83995819091797,110.43153381347656
2020-03-06 00:00:00-05:00,158.60784912109375,143.6892852783203,98.0798110961914,109.70984649658203,111.24327087402344
2020-03-09 00:00:00-04:00,162.9066925048828,132.1533203125,90.26446533203125,99.153564453125,111.10169219970703
2020-03-10 00:00:00-04:00,154.55633544921875,138.70848083496094,94.19984436035156,102.88127899169922,109.84635925292969
2020-03-11 00:00:00-04:00,148.86900329589844,131.68572998046875,89.43305206298828,96.02189636230469,108.27954864501953
2020-03-12 00:00:00-04:00,149.79159545898438,118.88070678710938,80.45372009277344,85.15096282958984,103.94721984863281
2020-03-13 00:00:00-04:00,146.40576171875,129.7010498046875,87.80716705322266,92.29419708251953,105.58010864257812
2020-03-16 00:00:00-04:00,155.88780212402344,114.93997955322266,78.07953643798828,79.97567749023438,107.34510803222656
2020-03-17 00:00:00-04:00,145.4927520751953,120.70320892333984,83.32672119140625,82.59644317626953,104.57019805908203
2020-03-18 00:00:00-04:00,137.28518676757812,113.74726104736328,78.50450897216797,74.01512908935547,100.58710479736328
2020-03-19 00:00:00-04:00,141.02279663085938,114.58692169189453,77.62689971923828,77.63874816894531,102.83348846435547
