Date,TLT Adj Close,VTI Adj Close,VTV Adj Close,VBR Adj Close,AGG Adj Close
2020-01-30,137.73214721679688,159.5978240966797,110.71957397460938,128.13291931152344,107.93476104736328
2020-01-31,138.9896240234375,156.77899169921875,108.74658966064453,125.71260833740234,108.25582122802734
2020-02-03,138.8769989013672,158.15963745117188,109.13746643066406,126.78514862060547,108.2208023071289
2020-02-04,137.0067138671875,160.6524200439453,110.43108367919922,128.13291931152344,107.86123657226562
2020-02-05,135.50856018066406,162.2344512939453,112.32030487060547,130.3253936767578,107.70037078857422
2020-02-06,136.11932373046875,162.68507385253906,112.38545227050781,129.80337524414062,107.7666015625
2020-02-07,137.81785583496094,161.7550506591797,111.72467803955078,128.42713928222656,108.0788803100586
2020-02-10,138.19949340820312,162.9439239501953,112.0969467163086,128.8826904296875,108.20188903808594
2020-02-11,137.5029296875,163.39451599121094,112.5529556274414,129.92677307128906,108.06939697265625
2020-02-12,136.80633544921875,164.42044067382812,112.99967956542969,130.71456909179688,107.95585632324219
2020-02-13,137.3311309814453,164.35333251953125,112.70185852050781,130.79051208496094,108.03156280517578
2020-02-14,137.93231201171875,164.6217803955078,112.53434753417969,130.543701171875,108.14512634277344
2020-02-18,138.8769989013672,164.23828125,111.95733642578125,130.0027313232422,108.28706359863281
2020-02-19,138.86744689941406,165.07240295410156,112.30168914794922,130.24002075195312,108.25865936279297
2020-02-20,139.95526123046875,164.57386779785156,112.19001007080078,130.78097534179688,108.50467681884766
2020-02-21,141.2624969482422,162.8863983154297,111.7060775756836,129.52816772460938,108.72229766845703
2020-02-24,143.37132263183594,157.5268096923828,108.29058837890625,125.86448669433594,109.07241821289062
2020-02-25,144.134765625,152.71377563476562,104.88438415527344,121.3940658569336,109.26167297363281
2020-02-26,143.37132263183594,151.87005615234375,103.98167419433594,119.3913803100586,109.14811706542969
2020-02-27,144.9268035888672,145.2161865234375,99.58899688720703,114.68370819091797,109.16704559326172
2020-02-28,148.19967651367188,144.23822021484375,98.18370819091797,112.91831970214844,109.97134399414062
2020-03-02,147.109375,150.21141052246094,102.38094329833984,116.54399108886719,109.93246459960938
2020-03-03,149.39337158203125,146.3379364013672,99.53314971923828,113.8010025024414,110.68154907226562
2020-03-04,147.8069610595703,152.1864471435547,103.92582702636719,117.42668914794922,110.59620666503906
2020-03-05,151.48611450195312,147.1145477294922,100.4917221069336,112.62408447265625,110.93753051757812
2020-03-06,159.3700408935547,144.3820343017578,98.8072280883789,110.47904205322266,111.75299835205078
2020-03-09,163.68948364257812,132.79043579101562,90.9339370727539,99.8487548828125,111.61075592041016
2020-03-10,155.29905700683594,139.37721252441406,94.89850616455078,103.60261535644531,110.34963989257812
2020-03-11,149.58444213867188,132.3206329345703,90.09634399414062,96.69513702392578,108.77568054199219
2020-03-12,150.51138305664062,119.45384979248047,81.05039978027344,85.74797821044922,104.42351531982422
2020-03-13,147.109375,130.32638549804688,88.4583969116211,92.9412841796875,106.06388092041016
2020-03-16,156.636962890625,115.49411010742188,78.65863800048828,80.5363998413086,107.83700561523438
2020-03-17,146.1919403076172,121.28512573242188,83.94473266601562,83.17552947998047,105.04932403564453
2020-03-18,137.94483947753906,114.29564666748047,79.08674621582031,74.5340576171875,101.04798126220703
2020-03-19,141.70046997070312,115.13936614990234,78.20262145996094,78.18309783935547,103.30464935302734
2020-03-20,152.35572814941406,110.44136810302734,74.4986343383789,74.60074615478516,104.32870483398438
2020-03-23,158.6342315673828,107.29659271240234,71.4367904663086,72.21886444091797,106.80347442626953
2020-03-24,155.6813201904297,117.47876739501953,78.42597198486328,79.34545135498047,107.6852798461914
2020-03-25,155.32777404785156,119.09911346435547,79.86849212646484,82.25135803222656,108.78515625
2020-03-26,156.0922088623047,126.32952117919922,84.97746276855469,87.14852905273438,109.11703491210938
2020-03-27,160.2587890625,122.30191802978516,82.73330688476562,84.25215148925781,109.5816421508789
2020-03-30,158.94000244140625,126.01152801513672,85.26853942871094,85.72891998291016,109.68592834472656
2020-03-31,157.64996337890625,124.209716796875,83.62533569335938,84.60467529296875,109.39200592041016
2020-04-01,159.85867309570312,118.47666931152344,80.029052734375,79.25970458984375,109.02046966552734
2020-04-02,160.8730926513672,120.94332885742188,82.10418701171875,79.95523071289062,109.18199157714844
2020-04-03,161.25595092773438,118.88134002685547,80.85535430908203,77.32563018798828,109.2580337524414
2020-04-06,160.83480834960938,127.19668579101562,85.68168640136719,83.67097473144531,109.79016876220703
2020-04-07,159.15048217773438,127.34123992919922,86.0009536743164,84.85238647460938,109.94218444824219
2020-04-08,157.99252319335938,131.81204223632812,89.48456573486328,89.13025665283203,110.04671478271484
2020-04-09,158.27964782714844,134.2786865234375,91.42825317382812,93.16993713378906,111.4150619506836
2020-04-13,156.83453369140625,132.67921447753906,89.70052337646484,90.16876220703125,110.89244079589844
2020-04-14,156.7962646484375,136.7068328857422,91.77565002441406,91.40734100341797,110.94945526123047
2020-04-15,160.9496612548828,133.49822998046875,89.22164154052734,87.17711639404297,111.40556335449219
2020-04-16,162.77755737304688,134.12452697753906,89.08079528808594,86.34821319580078,111.548095703125
2020-04-17,160.5956268310547,137.9208526611328,92.19821166992188,90.445068359375,111.4150619506836
2020-04-20,161.88755798339844,135.68544006347656,90.40473937988281,88.20608520507812,111.2535171508789
2020-04-21,163.92596435546875,131.47479248046875,87.89768981933594,86.20531463623047,111.3105239868164
2020-04-22,162.25119018554688,134.4425048828125,89.23103332519531,86.72931671142578,111.3105239868164
2020-04-23,163.11251831054688,134.4617462158203,89.3906478881836,87.67253875732422,111.57656860351562
2020-04-24,163.49533081054688,136.46592712402344,90.48926544189453,88.99687957763672,111.51957702636719
2020-04-27,160.4520721435547,138.88438415527344,92.35783386230469,92.779296875,111.00645446777344
2020-04-28,162.29904174804688,138.45082092285156,92.78036499023438,94.67528533935547,111.44354248046875
2020-04-29,161.45687866210938,142.37240600585938,94.57381439208984,99.05797576904297,111.51957702636719
2020-04-30,159.5715789794922,140.52239990234375,92.54562377929688,95.69475555419922,111.27250671386719
2020-05-01,160.9380645751953,136.6393585205078,90.03854370117188,91.91231536865234,111.27824401855469
2020-05-04,160.18104553222656,137.15968322753906,89.73806762695312,91.79798126220703,111.3734359741211
2020-05-05,159.1557159423828,138.43154907226562,90.2451171875,92.03616333007812,111.28775024414062
2020-05-06,156.5876007080078,137.6703643798828,88.91178894042969,90.34024810791016,110.84027099609375
2020-05-07,159.20362854003906,139.47216796875,89.57844543457031,91.9504165649414,111.18301391601562
2020-05-08,157.13377380371094,142.09298706054688,91.63481140136719,95.69475555419922,110.88783264160156
2020-05-11,155.90725708007812,142.1122589111328,91.05265045166016,94.0560073852539,110.55460357666016
2020-05-12,157.50755310058594,139.0867462158203,89.15591430664062,90.2640380859375,110.84027099609375
2020-05-13,158.60952758789062,136.29248046875,87.24040222167969,86.66262817382812,111.0211410522461
2020-05-14,160.161865234375,137.75706481933594,88.56436157226562,87.83451843261719,111.3639144897461
2020-05-15,159.74986267089844,138.58570861816406,88.54558563232422,88.37757873535156,111.43058013916016
2020-05-18,156.2426300048828,143.18179321289062,91.99162292480469,94.58954620361328,111.26870727539062
2020-05-19,156.82716369628906,141.65940856933594,90.43291473388672,92.89363861083984,111.39248657226562
2020-05-20,157.29672241210938,144.28024291992188,91.88834381103516,95.4375,111.67811584472656
2020-05-21,157.68955993652344,143.41302490234375,91.2404556274414,95.8757553100586,111.76383209228516
2020-05-22,158.63824462890625,143.81771850585938,91.2404556274414,96.10443878173828,111.82096862792969
2020-05-26,156.5109405517578,145.82188415527344,93.51276397705078,100.18222045898438,111.64005279541016
2020-05-27,156.22344970703125,148.12472534179688,95.68180084228516,103.6407241821289,111.80189514160156
2020-05-28,155.64849853515625,147.61407470703125,95.2217025756836,101.43986511230469,111.72573852539062
2020-05-29,156.7600555419922,148.10546875,95.21231842041016,100.28701782226562,112.02091979980469
2020-06-01,155.70468139648438,149.10755920410156,95.44705963134766,101.65899658203125,111.95794677734375
2020-06-02,155.13856506347656,150.23486328125,96.39543151855469,102.72607421875,112.05333709716797
2020-06-03,153.07568359375,152.5762939453125,98.3203353881836,106.52755737304688,111.77671813964844
2020-06-04,150.85926818847656,152.0945281982422,98.76165771484375,107.57559967041016,111.44285583496094
2020-06-05,149.78466796875,155.99684143066406,101.6443099975586,111.70103454589844,111.50962829589844
2020-06-08,150.36041259765625,158.11663818359375,103.4377670288086,114.7688980102539,111.6336441040039
2020-06-09,152.0682373046875,156.67132568359375,101.55042266845703,111.80583953857422,111.77671813964844
2020-06-10,154.322998046875,155.50543212890625,99.6536865234375,107.68040466308594,112.23456573486328
2020-06-11,157.23985290527344,146.33255004882812,93.18413543701172,99.27709197998047,112.04381561279297
2020-06-12,155.723876953125,148.3560028076172,94.52686309814453,101.83048248291016,112.15826416015625
